Symbol,Close,Open,High,Low,Volume,Value,Date,OpenInt
MCH,29408.04222880954,29498.11280225153,29768.3245225775,29408.04222880954,4500.0,0.0,2023-04-14,0.0
MCH,29453.07751553054,29408.04222880954,29453.07751553054,29227.901081925567,5700.0,0.0,2023-04-17,0.0
MCH,29272.93636864656,29317.97165536755,29408.04222880954,29227.901081925567,10800.0,0.0,2023-04-18,0.0
MCH,28912.6540748786,29182.865795204565,29272.93636864656,28912.6540748786,41100.0,0.0,2023-04-19,0.0
MCH,28957.68936159959,29092.79522176257,29137.830508483574,28912.6540748786,28400.0,0.0,2023-04-20,0.0
MCH,29047.759935041584,29047.759935041584,29092.79522176257,29002.72464832059,92500.0,0.0,2023-04-21,0.0
MCH,29047.759935041584,29047.759935041584,29227.901081925567,29047.759935041584,71600.0,0.0,2023-04-24,0.0
MCH,29002.72464832059,29047.759935041584,29047.759935041584,28822.58350143661,22000.0,0.0,2023-04-25,0.0
MCH,28417.26592094765,28957.68936159959,28957.68936159959,28372.230634226664,22000.0,0.0,2023-04-26,0.0
MCH,27516.560186527764,28372.230634226664,28822.58350143661,27516.560186527764,30500.0,0.0,2023-04-27,0.0
MCH,27651.666046690745,28777.54821471561,29272.93636864656,27651.666046690745,25700.0,0.0,2023-04-28,0.0
MCH,27696.70133341174,29272.93636864656,29272.93636864656,27471.52489980677,139400.0,0.0,2023-05-04,0.0
MCH,28777.54821471561,27561.59547324876,28822.58350143661,27561.59547324876,69500.0,0.0,2023-05-05,0.0
MCH,29498.11280225153,28957.68936159959,29498.11280225153,28912.6540748786,54200.0,0.0,2023-05-08,0.0
MCH,30443.853823392416,29363.006942088545,30443.853823392416,29363.006942088545,40500.0,0.0,2023-05-09,0.0
MCH,30623.9949702764,30083.57152962446,31209.453697649325,29858.395096019485,144800.0,0.0,2023-05-10,0.0
MCH,31614.77127813828,30623.9949702764,32200.230005511217,30623.9949702764,125600.0,0.0,2023-05-11,0.0
MCH,32830.72401960514,32425.40643911619,32965.82987976812,31524.700704696294,113100.0,0.0,2023-05-12,0.0
MCH,32650.58287272116,32875.75930632613,32875.75930632613,32020.08885862724,30700.0,0.0,2023-05-15,0.0
MCH,32695.61815944216,32875.75930632613,32875.75930632613,32200.230005511217,46400.0,0.0,2023-05-16,0.0
MCH,32650.58287272116,32290.3005789532,32695.61815944216,31975.05357190624,82200.0,0.0,2023-05-17,0.0
MCH,32650.58287272116,32695.61815944216,32695.61815944216,32290.3005789532,13900.0,0.0,2023-05-18,0.0
MCH,32650.58287272116,32335.335865674195,32650.58287272116,32245.265292232205,50100.0,0.0,2023-05-19,0.0
MCH,32605.54758600017,32650.58287272116,33326.11217353608,32605.54758600017,132500.0,0.0,2023-05-22,0.0
MCH,32875.75930632613,32650.58287272116,32875.75930632613,32020.08885862724,24600.0,0.0,2023-05-23,0.0
