Symbol,Close,Open,High,Low,Volume,Value,Date,OpenInt
VIC,21850.0,21850.0,21975.0,21525.0,6066700.0,0.0,2023-12-15,0.0
VIC,21600.0,21850.0,21975.0,21525.0,2345200.0,0.0,2023-12-18,0.0
VIC,21600.0,21650.0,21650.0,21150.0,2813900.0,0.0,2023-12-19,0.0
VIC,21625.0,21475.0,21725.0,21425.0,1760100.0,0.0,2023-12-20,0.0
VIC,21600.0,21500.0,21650.0,21400.0,1890500.0,0.0,2023-12-21,0.0
VIC,21575.0,21600.0,21675.0,21375.0,2001100.0,0.0,2023-12-22,0.0
VIC,21700.0,21550.0,21775.0,21500.0,1977500.0,0.0,2023-12-25,0.0
VIC,21775.0,21700.0,21875.0,21675.0,1763700.0,0.0,2023-12-26,0.0
VIC,21800.0,21825.0,21975.0,21800.0,1848500.0,0.0,2023-12-27,0.0
VIC,22225.0,21800.0,22300.0,21800.0,4070700.0,0.0,2023-12-28,0.0
VIC,22300.0,22325.0,22425.0,22225.0,2168900.0,0.0,2023-12-29,0.0
VIC,22000.0,22475.0,22475.0,22000.0,2281300.0,0.0,2024-01-02,0.0
VIC,22075.0,21750.0,22075.0,21750.0,2275100.0,0.0,2024-01-03,0.0
VIC,22075.0,22075.0,22200.0,21900.0,2337800.0,0.0,2024-01-04,0.0
VIC,22050.0,22075.0,22100.0,21950.0,1481600.0,0.0,2024-01-05,0.0
VIC,22175.0,22225.0,22375.0,22050.0,2534400.0,0.0,2024-01-08,0.0
VIC,21950.0,22150.0,22200.0,21950.0,1604800.0,0.0,2024-01-09,0.0
VIC,21800.0,21950.0,22025.0,21600.0,2675700.0,0.0,2024-01-10,0.0
VIC,21825.0,21800.0,22000.0,21700.0,1666100.0,0.0,2024-01-11,0.0
VIC,21500.0,21750.0,21750.0,21350.0,2966600.0,0.0,2024-01-12,0.0
VIC,21525.0,21750.0,21750.0,21525.0,1456300.0,0.0,2024-01-15,0.0
VIC,21575.0,21500.0,21625.0,21425.0,1436500.0,0.0,2024-01-16,0.0
VIC,21600.0,21575.0,21725.0,21475.0,1878300.0,0.0,2024-01-17,0.0
VIC,21675.0,21500.0,21750.0,21500.0,1725100.0,0.0,2024-01-18,0.0
VIC,21650.0,21675.0,21725.0,21575.0,2905400.0,0.0,2024-01-19,0.0
